order_id,customer_id,customer_name,customer_email,product_id,product_name,category,brand,price,quantity,total_amount,discount_percent,order_date,shipping_address,city,state,country,payment_method,order_status,customer_age
ORD-1739,CUST-0150,Lisa Rodriguez,lisa.rodriguez@email.com,PROD-5732,Vacuum Cleaner,Home & Garden,Cuisinart,172.01,5,860.05,25.0,2023-08-01,154 Oak Ave,Chicago,IL,Canada,Credit Card,Pending,25
ORD-1462,CUST-0066,Emily Harris,emily.harris@email.com,PROD-7783,Web Development,Books,Wiley,52.12,3,156.36,,2025-03-22,8244 Second Ave,San Diego,CA,Australia,Apple Pay,Cancelled,70
ORD-1434,CUST-0266,Andrew Sanchez,andrew.sanchez@email.com,PROD-6128,Tennis Racket,Sports,Adidas,166.35,3,499.05,20.0,2023-12-23,3181 Oak Ave,Houston,TX,USA,Bank Transfer,Shipped,56
ORD-1876,CUST-0220,Emily Lopez,emily.lopez@email.com,PROD-1383,Sony Headphones,Electronics,Sony,1401.77,2,2803.54,,2023-08-20,5973 First St,Phoenix,AZ,Australia,Apple Pay,Processing,73
ORD-1781,CUST-0014,Christopher Jones,christopher.jones@email.com,PROD-3876,MacBook Pro,Electronics,HP,1546.81,3,4640.43,10.0,2023-07-15,7247 Second Ave,Columbus,OH,Germany,Credit Card,Cancelled,49
ORD-1378,CUST-0253,Andrew Thompson,andrew.thompson@email.com,PROD-7490,T-Shirt,Clothing,Adidas,35.53,3,106.59,15.0,2023-11-13,9368 Elm St,Seattle,WA,Canada,Apple Pay,Processing,55
ORD-1287,CUST-0247,Sarah Jackson,sarah.jackson@email.com,PROD-2486,Machine Learning,Books,McGraw-Hill,35.57,3,106.71,,2024-09-04,744 First St,San Jose,CA,Canada,PayPal,Pending,75
ORD-1895,CUST-0023,Steven Thompson,steven.thompson@email.com,PROD-3054,Dining Table,Home & Garden,Dyson,365.41,2,730.82,20.0,2024-03-13,6243 Oak Ave,San Jose,CA,Germany,Credit Card,Completed,47
ORD-1877,CUST-0008,Jessica Williams,jessica.williams@email.com,PROD-3281,Gaming Mouse,Electronics,Logitech,1884.45,4,7537.8,20.0,2024-04-08,4864 Elm St,Houston,TX,Australia,Credit Card,Shipped,42
ORD-1234,CUST-0276,Paul Gonzalez,paul.gonzalez@email.com,PROD-5639,Perfume,Beauty,Neutrogena,53.81,3,161.43,,2024-11-08,2226 Oak Ave,Chicago,IL,USA,Credit Card,Shipped,30
ORD-1763,CUST-0058,Kimberly Thomas,kimberly.thomas@email.com,PROD-3946,Sunscreen,Beauty,,84.54,2,169.08,5.0,2023-07-13,1315 Oak Ave,Indianapolis,IN,Germany,Apple Pay,Processing,
ORD-1813,CUST-0014,David Robinson,david.robinson@email.com,PROD-7104,iPhone 14,Electronics,Samsung,1296.37,5,6481.85,5.0,2023-08-05,1996 Park Rd,San Diego,CA,Canada,Bank Transfer,Completed,38
ORD-2042,CUST-0253,James Sanchez,james.sanchez@email.com,PROD-9156,Dress,Clothing,Zara,108.74,3,326.22,5.0,2024-06-11,3820 Elm St,Los Angeles,CA,Germany,Debit Card,Completed,68
ORD-1725,CUST-0281,Andrew Lewis,andrew.lewis@email.com,PROD-9521,Machine Learning,Books,No Starch Press,57.78,5,288.9,5.0,2024-01-09,5476 Second Ave,New York,NY,Australia,Bank Transfer,Cancelled,43
ORD-1901,CUST-0251,Angela Smith,angela.smith@email.com,PROD-2837,Running Shoes,Sports,Spalding,160.88,2,321.76,10.0,2024-12-06,5227 Second Ave,Seattle,WA,USA,Debit Card,Cancelled,62
ORD-1846,CUST-0283,Mark Davis,mark.davis@email.com,PROD-7184,Business Strategy,Books,No Starch Press,34.78,4,139.12,25.0,2025-04-08,840 Second Ave,Fort Worth,TX,Canada,Debit Card,Pending,42
ORD-1993,CUST-0179,Sarah Davis,sarah.davis@email.com,PROD-6376,Sony Headphones,Electronics,Apple,1661.39,1,1661.39,25.0,2023-09-25,2322 Park Rd,Los Angeles,CA,UK,PayPal,Cancelled,22
ORD-2012,CUST-0246,Kimberly Wilson,kimberly.wilson@email.com,PROD-7216,Tennis Racket,Sports,Adidas,299.76,1,299.76,10.0,2024-04-06,,Charlotte,NC,UK,PayPal,Cancelled,53
ORD-1717,CUST-0030,Christopher Jones,christopher.jones@email.com,PROD-7017,Vacuum Cleaner,Home & Garden,Cuisinart,297.59,3,892.77,15.0,2023-11-18,792 Main St,Houston,TX,Canada,Debit Card,Shipped,
ORD-1267,CUST-0077,Emily Rodriguez,emily.rodriguez@email.com,PROD-9889,Basketball,Sports,Under Armour,118.09,3,354.27,25.0,2024-03-08,5649 Second Ave,San Diego,CA,Canada,Debit Card,Completed,48
ORD-1200,CUST-0040,Angela Williams,angela.williams@email.com,PROD-7638,Toy Car,Toys,LEGO,79.23,2,158.46,20.0,2024-02-13,2535 Park Rd,Seattle,WA,Germany,Debit Card,Shipped,55
ORD-1175,CUST-0155,Melissa Perez,melissa.perez@email.com,PROD-3248,Dumbbell Set,Sports,Under Armour,137.27,1,137.27,20.0,2023-09-20,8254 Oak Ave,San Jose,CA,USA,Apple Pay,Shipped,71
ORD-1359,CUST-0126,Paul Sanchez,paul.sanchez@email.com,PROD-7102,Business Strategy,Books,Pearson,60.06,4,240.24,25.0,2024-01-29,3838 Oak Ave,Phoenix,AZ,Germany,Debit Card,Cancelled,75
ORD-1148,CUST-0045,William Gonzalez,william.gonzalez@email.com,PROD-9908,Hoodie,Clothing,Gap,162.05,4,648.2,10.0,2024-09-25,9367 Second Ave,Seattle,WA,Australia,Bank Transfer,Cancelled,19
ORD-2093,CUST-0047,Brenda Jones,brenda.jones@email.com,PROD-5363,Bed Sheets,Home & Garden,,295.69,4,1182.76,25.0,2023-07-22,7454 Main St,San Diego,CA,Germany,PayPal,Pending,38
ORD-1947,CUST-0121,John Miller,john.miller@email.com,PROD-5850,Action Figure,Toys,LEGO,51.26,5,256.3,0.0,2023-08-24,2269 Park Rd,Charlotte,NC,Canada,Credit Card,Pending,
ORD-1443,CUST-0236,James Martinez,james.martinez@email.com,PROD-6809,MacBook Pro,Electronics,HP,67.28,4,269.12,0.0,2024-11-14,8085 Main St,Indianapolis,IN,Canada,PayPal,Pending,43
ORD-1708,CUST-0244,Melissa Gonzalez,melissa.gonzalez@email.com,PROD-1893,Jeans,Clothing,Nike,22.59,1,22.59,20.0,2024-11-21,7034 Oak Ave,Dallas,TX,Canada,Credit Card,Processing,
ORD-1399,CUST-0106,Jessica Wilson,jessica.wilson@email.com,PROD-6085,Perfume,Beauty,Nivea,91.42,5,457.1,15.0,2024-02-29,7402 Main St,San Antonio,TX,USA,Debit Card,Processing,51
ORD-1719,CUST-0189,Paul Martinez,paul.martinez@email.com,PROD-1392,Kitchen Knife Set,Home & Garden,KitchenAid,174.41,2,348.82,5.0,2024-08-10,2391 Elm St,Phoenix,AZ,Australia,Bank Transfer,Cancelled,19
ORD-1515,CUST-0052,Anthony Thomas,anthony.thomas@email.com,PROD-2759,Web Development,Books,Wiley,42.48,4,169.92,,2024-03-08,280 Second Ave,Charlotte,NC,USA,Bank Transfer,Completed,75
ORD-2186,CUST-0042,Robert Davis,robert.davis@email.com,PROD-7870,Data Science Handbook,Books,Wiley,68.33,2,136.66,10.0,2024-11-19,,Houston,TX,UK,Apple Pay,Processing,34
ORD-1328,CUST-0206,Helen Davis,helen.davis@email.com,PROD-6519,iPad Air,Electronics,Asus,583.06,5,2915.3,15.0,2024-08-02,5045 Second Ave,San Antonio,TX,UK,Bank Transfer,Cancelled,38
ORD-1874,CUST-0278,James Brown,james.brown@email.com,PROD-8692,Toy Car,Toys,Mattel,13.78,5,68.9,,2024-12-18,3414 Park Rd,San Antonio,TX,Australia,Apple Pay,Shipped,64
ORD-1771,CUST-0033,Christopher Rodriguez,christopher.rodriguez@email.com,PROD-5836,Face Cream,Beauty,Nivea,111.09,5,555.45,25.0,2025-04-04,439 Oak Ave,San Jose,CA,Australia,Debit Card,Shipped,64
ORD-1169,CUST-0287,Steven Robinson,steven.robinson@email.com,PROD-4660,Lipstick,Beauty,L'Oreal,113.68,3,341.04,10.0,2024-06-06,2029 First St,Dallas,TX,Germany,Credit Card,Processing,57
ORD-1210,CUST-0130,Jessica Jackson,jessica.jackson@email.com,PROD-2952,Perfume,Beauty,Nivea,114.19,4,456.76,5.0,2023-09-02,5644 Second Ave,San Antonio,TX,Germany,Apple Pay,Completed,58
ORD-2092,CUST-0196,Mark Lee,mark.lee@email.com,PROD-8939,Machine Learning,Books,No Starch Press,73.0,1,73.0,25.0,2024-03-20,6226 Oak Ave,Phoenix,AZ,UK,Debit Card,Processing,
ORD-1136,CUST-0021,Brenda Johnson,brenda.johnson@email.com,PROD-9210,Dining Table,Home & Garden,Dyson,389.38,4,1557.52,0.0,2025-03-08,4646 Main St,Seattle,WA,Germany,Bank Transfer,Completed,31
ORD-1185,CUST-0025,Kimberly Robinson,kimberly.robinson@email.com,PROD-3904,Tennis Racket,Sports,Under Armour,213.71,2,427.42,5.0,2023-09-06,5373 Second Ave,Fort Worth,TX,Germany,Debit Card,Cancelled,62
ORD-1721,CUST-0151,Amanda Clark,amanda.clark@email.com,PROD-6431,Coffee Maker,Home & Garden,,116.9,5,584.5,0.0,2023-10-19,,Seattle,WA,UK,Apple Pay,Shipped,41
ORD-1465,CUST-0188,David Williams,david.williams@email.com,PROD-3453,Sony Headphones,Electronics,Asus,1542.56,4,6170.24,25.0,2024-11-13,5626 First St,San Jose,CA,Australia,Credit Card,Pending,21
ORD-1693,CUST-0037,Michael Rodriguez,michael.rodriguez@email.com,PROD-1174,Dell Laptop,Electronics,Dell,1410.75,3,4232.25,10.0,2023-12-22,7938 Elm St,San Jose,CA,Australia,Apple Pay,Processing,
ORD-1159,CUST-0244,Anthony Lewis,anthony.lewis@email.com,PROD-1569,Python Programming,Books,Wiley,45.15,5,225.75,25.0,2025-02-16,7457 Oak Ave,Phoenix,AZ,USA,PayPal,Shipped,26
ORD-1141,CUST-0150,Anthony Sanchez,anthony.sanchez@email.com,PROD-9084,Yoga Mat,Sports,Spalding,299.38,2,598.76,20.0,2024-01-29,491 Oak Ave,Phoenix,AZ,USA,Apple Pay,Pending,62
ORD-1428,CUST-0243,Amanda Harris,amanda.harris@email.com,PROD-4197,Sony Headphones,Electronics,HP,1417.16,5,7085.8,5.0,2024-04-18,2781 Second Ave,Los Angeles,CA,UK,PayPal,Cancelled,36
ORD-1992,CUST-0238,Angela Smith,angela.smith@email.com,PROD-7465,Lipstick,Beauty,Nivea,10.84,1,10.84,,2024-01-24,8826 Oak Ave,Chicago,IL,USA,Apple Pay,Cancelled,59
ORD-1529,CUST-0044,Jane Rodriguez,jane.rodriguez@email.com,PROD-7303,Kitchen Knife Set,Home & Garden,IKEA,235.91,2,471.82,5.0,2025-03-28,,Columbus,OH,Germany,Bank Transfer,Completed,40
ORD-2147,CUST-0272,Brenda Lewis,brenda.lewis@email.com,PROD-5832,Dell Laptop,Electronics,Logitech,1568.93,4,6275.72,10.0,2024-12-19,9827 Main St,San Jose,CA,Australia,Debit Card,Shipped,47
ORD-1248,CUST-0032,Mark Rodriguez,mark.rodriguez@email.com,PROD-4696,LEGO Set,Toys,Playmobil,23.65,4,94.6,0.0,2024-06-17,3826 First St,Indianapolis,IN,Germany,PayPal,Processing,37
ORD-1382,CUST-0171,Matthew Sanchez,matthew.sanchez@email.com,PROD-2568,Gaming Mouse,Electronics,Logitech,1269.43,5,6347.15,,2023-07-24,1165 Oak Ave,Los Angeles,CA,Australia,Credit Card,Cancelled,
ORD-1196,CUST-0274,Ashley Jones,ashley.jones@email.com,PROD-3361,Toy Car,Toys,Mattel,36.83,3,110.49,0.0,2024-12-09,182 Second Ave,Seattle,WA,Canada,Apple Pay,Cancelled,23
ORD-2095,CUST-0232,Michelle Davis,michelle.davis@email.com,PROD-4238,Web Development,Books,Wiley,77.25,2,154.5,15.0,2024-07-08,8766 First St,Charlotte,NC,Germany,Bank Transfer,Processing,
ORD-2010,CUST-0243,Andrew Garcia,andrew.garcia@email.com,PROD-6786,Samsung Galaxy S23,Electronics,HP,665.82,2,1331.64,15.0,2024-07-14,5016 Elm St,Chicago,IL,Australia,Apple Pay,Completed,61
ORD-2143,CUST-0010,Andrew Hernandez,andrew.hernandez@email.com,PROD-8082,Sunscreen,Beauty,L'Oreal,8.15,5,40.75,5.0,2025-03-19,5896 Second Ave,Los Angeles,CA,Canada,Apple Pay,Shipped,35
ORD-1364,CUST-0274,Anna Martin,anna.martin@email.com,PROD-7188,Machine Learning,Books,No Starch Press,46.38,2,92.76,,2024-11-01,2501 Elm St,San Antonio,TX,UK,Debit Card,Cancelled,
ORD-1209,CUST-0106,Donald Sanchez,donald.sanchez@email.com,PROD-5156,Python Programming,Books,Pearson,28.29,5,141.45,10.0,2025-02-07,6870 Second Ave,Dallas,TX,Australia,Apple Pay,Cancelled,53
ORD-1983,CUST-0216,Michael Ramirez,michael.ramirez@email.com,PROD-9539,Shampoo,Beauty,Nivea,138.42,2,276.84,0.0,2024-10-29,2968 Second Ave,San Francisco,CA,Germany,Credit Card,Pending,48
ORD-1807,CUST-0272,Jennifer Sanchez,jennifer.sanchez@email.com,PROD-9266,Samsung Galaxy S23,Electronics,Asus,257.11,4,1028.44,0.0,2025-03-14,6428 Second Ave,San Francisco,CA,Germany,Bank Transfer,Completed,66
ORD-1164,CUST-0103,Paul Johnson,paul.johnson@email.com,PROD-5489,Coffee Maker,Home & Garden,Dyson,199.97,4,799.88,25.0,2023-09-26,9832 First St,New York,NY,Canada,PayPal,Cancelled,40
ORD-1423,CUST-0247,Lisa Moore,lisa.moore@email.com,PROD-2466,Jeans,Clothing,Gap,34.51,1,34.51,10.0,2024-06-18,7903 Elm St,Dallas,TX,Canada,Credit Card,Shipped,58
ORD-1964,CUST-0032,Jane Anderson,jane.anderson@email.com,PROD-8146,Perfume,Beauty,Nivea,140.57,2,281.14,20.0,2023-12-20,3439 Oak Ave,Indianapolis,IN,Germany,Debit Card,Cancelled,23
ORD-1157,CUST-0088,Mark Martinez,mark.martinez@email.com,PROD-8716,Coffee Maker,Home & Garden,Dyson,257.32,3,771.96,,2024-11-30,6349 Park Rd,Fort Worth,TX,Canada,PayPal,Cancelled,
ORD-1329,CUST-0206,William Martin,william.martin@email.com,PROD-9458,Sunscreen,Beauty,Nivea,130.5,5,652.5,25.0,2024-09-12,7206 Second Ave,Dallas,TX,Germany,Credit Card,Processing,47
ORD-2197,CUST-0002,Mark Clark,mark.clark@email.com,PROD-2644,Basketball,Sports,Nike,156.04,5,780.2,,2024-09-17,1923 Main St,Columbus,OH,Canada,Bank Transfer,Shipped,27
ORD-1221,CUST-0102,Anthony Jackson,anthony.jackson@email.com,PROD-9364,Yoga Mat,Sports,Wilson,156.5,4,626.0,15.0,2025-02-09,2473 Oak Ave,San Jose,CA,Australia,Bank Transfer,Cancelled,54
ORD-1197,CUST-0177,Robert Wilson,robert.wilson@email.com,PROD-4618,Toy Car,Toys,Hasbro,65.52,3,196.56,5.0,2025-04-09,9105 Main St,Los Angeles,CA,Germany,Bank Transfer,Completed,30
ORD-2001,CUST-0281,Michelle Anderson,michelle.anderson@email.com,PROD-4514,Business Strategy,Books,Pearson,38.33,4,153.32,10.0,2023-08-27,1946 Park Rd,San Diego,CA,USA,PayPal,Processing,73
ORD-1533,CUST-0133,Steven Sanchez,steven.sanchez@email.com,PROD-3859,Puzzle,Toys,Hasbro,23.22,5,116.1,5.0,2023-09-17,7314 Second Ave,Los Angeles,CA,Canada,Bank Transfer,Completed,32
ORD-1295,CUST-0015,Michelle Taylor,michelle.taylor@email.com,PROD-6341,Hoodie,Clothing,H&M,92.53,3,277.59,0.0,2024-04-20,6859 Oak Ave,San Diego,CA,USA,Debit Card,Shipped,
ORD-1199,CUST-0114,Donald White,donald.white@email.com,PROD-6433,Machine Learning,Books,Pearson,71.45,4,285.8,10.0,2024-10-02,1443 Park Rd,Seattle,WA,USA,PayPal,Processing,64
ORD-1368,CUST-0173,Helen Gonzalez,helen.gonzalez@email.com,PROD-9271,Sunscreen,Beauty,Nivea,98.38,4,393.52,5.0,2024-04-20,6811 First St,Chicago,IL,Germany,PayPal,Cancelled,20
ORD-1942,CUST-0152,Andrew Garcia,andrew.garcia@email.com,PROD-5075,Vacuum Cleaner,Home & Garden,,117.58,4,470.32,10.0,2024-07-12,,San Antonio,TX,USA,PayPal,Cancelled,44
ORD-1558,CUST-0139,Matthew Hernandez,matthew.hernandez@email.com,PROD-9573,Business Strategy,Books,Pearson,57.95,5,289.75,10.0,2024-11-04,5509 Elm St,Dallas,TX,Australia,PayPal,Shipped,71
ORD-1653,CUST-0120,John Gonzalez,,PROD-2961,Gaming Mouse,Electronics,Sony,1721.16,1,1721.16,0.0,2023-06-12,4727 Elm St,San Francisco,CA,Germany,Apple Pay,Cancelled,65
ORD-1668,CUST-0147,Robert Wilson,robert.wilson@email.com,PROD-5124,Data Science Handbook,Books,,29.7,2,59.4,,2023-07-26,1089 Second Ave,San Francisco,CA,UK,Debit Card,Completed,75
ORD-1291,CUST-0071,James Clark,james.clark@email.com,PROD-6497,Shorts,Clothing,Nike,26.7,3,80.1,,2024-07-21,7287 Oak Ave,Philadelphia,PA,UK,Apple Pay,Completed,68
ORD-1631,CUST-0206,Steven Lopez,steven.lopez@email.com,PROD-6469,Shorts,Clothing,H&M,80.08,5,400.4,5.0,2024-04-11,1581 Elm St,San Jose,CA,USA,Debit Card,Pending,58
ORD-1990,CUST-0108,Matthew Taylor,matthew.taylor@email.com,PROD-5027,Dining Table,Home & Garden,IKEA,314.63,4,1258.52,0.0,2024-02-28,,Austin,TX,Germany,Credit Card,Processing,73
ORD-1977,CUST-0206,Paul Robinson,paul.robinson@email.com,PROD-3066,Python Programming,Books,Wiley,18.18,3,54.54,15.0,2024-09-23,3020 Oak Ave,Phoenix,AZ,UK,PayPal,Completed,39
ORD-1539,CUST-0216,Matthew Jones,matthew.jones@email.com,PROD-1255,Shampoo,Beauty,Nivea,31.68,4,126.72,20.0,2025-05-20,658 First St,San Francisco,CA,USA,Credit Card,Shipped,26
ORD-1528,CUST-0249,William Williams,william.williams@email.com,PROD-4454,Shorts,Clothing,Levi's,37.71,2,75.42,,2024-01-18,448 First St,Charlotte,NC,Australia,Credit Card,Pending,42
ORD-1097,CUST-0282,Brenda Thomas,brenda.thomas@email.com,PROD-2342,Action Figure,Toys,Hasbro,57.3,5,286.5,0.0,2024-12-20,8381 Oak Ave,Houston,TX,USA,Apple Pay,Processing,38
ORD-1466,CUST-0017,Jennifer Harris,jennifer.harris@email.com,PROD-8444,T-Shirt,Clothing,H&M,117.52,3,352.56,20.0,2024-03-31,4553 Main St,San Diego,CA,Australia,Apple Pay,Cancelled,26
ORD-1848,CUST-0280,David Smith,david.smith@email.com,PROD-9728,Yoga Mat,Sports,Wilson,215.07,2,430.14,15.0,2023-10-10,8737 First St,Dallas,TX,Australia,Apple Pay,Processing,
ORD-1179,CUST-0214,Brenda Jackson,brenda.jackson@email.com,PROD-6876,Tennis Racket,Sports,Adidas,191.18,2,382.36,15.0,2023-09-15,,Columbus,OH,Australia,Bank Transfer,Pending,
ORD-1032,CUST-0028,Kimberly Martinez,kimberly.martinez@email.com,PROD-2681,Hoodie,Clothing,Gap,176.45,5,882.25,15.0,2024-08-16,4236 First St,Austin,TX,Canada,Credit Card,Completed,22
ORD-1837,CUST-0071,Donald Ramirez,donald.ramirez@email.com,PROD-7973,iPhone 14,Electronics,Dell,245.33,3,735.99,0.0,2023-07-31,8056 Elm St,Houston,TX,USA,Debit Card,Completed,20
ORD-1885,CUST-0110,Andrew Harris,andrew.harris@email.com,PROD-3519,iPhone 14,Electronics,Dell,736.0,5,3680.0,15.0,2024-01-05,4962 Oak Ave,Philadelphia,PA,USA,Bank Transfer,Cancelled,66
ORD-1917,CUST-0041,Amanda White,amanda.white@email.com,PROD-4427,Sony Headphones,Electronics,Dell,757.36,3,2272.08,5.0,2024-08-08,8260 Main St,Indianapolis,IN,Australia,Credit Card,Cancelled,28
ORD-1571,CUST-0191,Anthony Gonzalez,anthony.gonzalez@email.com,PROD-6880,MacBook Pro,Electronics,HP,1745.19,1,1745.19,15.0,2024-04-29,5965 Park Rd,Austin,TX,USA,PayPal,Cancelled,66
ORD-1245,CUST-0242,John Hernandez,john.hernandez@email.com,PROD-5238,Yoga Mat,Sports,Adidas,173.66,5,868.3,5.0,2025-05-03,8731 Main St,New York,NY,Australia,Bank Transfer,Shipped,
ORD-1334,CUST-0075,Amanda Thomas,amanda.thomas@email.com,PROD-1571,Board Game,Toys,LEGO,85.73,1,85.73,25.0,2024-01-23,6045 Elm St,Dallas,TX,Germany,Credit Card,Processing,72
ORD-2198,CUST-0093,Emily Moore,emily.moore@email.com,PROD-3549,Sony Headphones,Electronics,Dell,1075.72,3,3227.16,20.0,2025-01-21,,San Jose,CA,USA,Credit Card,Completed,53
ORD-1753,CUST-0115,Daniel Miller,daniel.miller@email.com,PROD-8871,Web Development,Books,Wiley,25.44,2,50.88,,2024-01-18,9139 Second Ave,San Francisco,CA,Australia,PayPal,Completed,41
ORD-1089,CUST-0078,Melissa Thompson,melissa.thompson@email.com,PROD-2021,Basketball,Sports,Spalding,217.62,5,1088.1,10.0,2025-03-31,2937 First St,San Francisco,CA,Germany,Apple Pay,Pending,61
ORD-2002,CUST-0012,Emily Moore,emily.moore@email.com,PROD-1648,Sneakers,Clothing,Zara,185.91,1,185.91,5.0,2024-01-16,,Chicago,IL,Germany,Bank Transfer,Cancelled,18
ORD-1383,CUST-0222,Michael Brown,michael.brown@email.com,PROD-7582,Running Shoes,Sports,Wilson,46.83,4,187.32,20.0,2025-03-28,7114 Second Ave,New York,NY,Australia,Apple Pay,Completed,61
ORD-1366,CUST-0235,David Thompson,david.thompson@email.com,PROD-1535,Running Shoes,Sports,Adidas,229.02,5,1145.1,0.0,2025-01-28,9467 Park Rd,Columbus,OH,USA,Credit Card,Processing,41
ORD-2136,CUST-0190,Christopher Martinez,christopher.martinez@email.com,PROD-5441,Basketball,Sports,Under Armour,129.6,3,388.8,25.0,2024-08-19,6437 Oak Ave,Dallas,TX,Germany,Apple Pay,Shipped,72
ORD-2059,CUST-0100,Steven Harris,steven.harris@email.com,PROD-3675,Sneakers,Clothing,Gap,124.54,2,249.08,,2024-11-23,8920 Elm St,New York,NY,UK,PayPal,Completed,68
ORD-1599,CUST-0221,Anna Lewis,anna.lewis@email.com,PROD-8476,Vacuum Cleaner,Home & Garden,West Elm,496.31,3,1488.93,20.0,2024-02-24,8018 Second Ave,San Francisco,CA,Canada,Bank Transfer,Pending,52
ORD-1579,CUST-0041,David Smith,david.smith@email.com,PROD-8455,Sunscreen,Beauty,MAC,69.75,4,279.0,0.0,2024-10-05,,Charlotte,NC,UK,Apple Pay,Pending,39
ORD-1824,CUST-0084,Robert Ramirez,robert.ramirez@email.com,PROD-3744,LEGO Set,Toys,LEGO,80.13,5,400.65,25.0,2023-06-16,4641 Elm St,Chicago,IL,UK,Apple Pay,Shipped,
ORD-1591,CUST-0037,Helen Wilson,helen.wilson@email.com,PROD-9752,Sunscreen,Beauty,L'Oreal,109.5,4,438.0,25.0,2023-07-23,753 Park Rd,San Jose,CA,Australia,Debit Card,Processing,46
ORD-1530,CUST-0173,Brenda Clark,brenda.clark@email.com,PROD-6587,Toy Car,Toys,Hasbro,75.32,5,376.6,15.0,2023-07-20,4809 Second Ave,Houston,TX,Germany,Debit Card,Cancelled,54
ORD-2047,CUST-0120,Emily Johnson,emily.johnson@email.com,PROD-6683,Board Game,Toys,Hasbro,80.94,5,404.7,20.0,2023-10-18,1473 Park Rd,San Francisco,CA,Canada,Apple Pay,Cancelled,34
ORD-1550,CUST-0106,Steven Lee,steven.lee@email.com,PROD-9844,Basketball,Sports,Wilson,25.58,1,25.58,0.0,2025-05-13,9158 Main St,Austin,TX,UK,Credit Card,Processing,52
ORD-1674,CUST-0144,Kimberly Hernandez,kimberly.hernandez@email.com,PROD-4751,Data Science Handbook,Books,Pearson,59.57,5,297.85,5.0,2024-10-04,1666 First St,San Francisco,CA,USA,PayPal,Processing,51
ORD-1921,CUST-0079,Matthew Harris,matthew.harris@email.com,PROD-8941,Face Cream,Beauty,Neutrogena,119.34,3,358.02,,2024-06-08,2530 Oak Ave,Jacksonville,FL,Canada,PayPal,Cancelled,57
ORD-1536,CUST-0299,Jane Perez,jane.perez@email.com,PROD-4680,Coffee Maker,Home & Garden,IKEA,293.57,5,1467.85,25.0,2024-07-24,8746 Main St,Seattle,WA,USA,Apple Pay,Cancelled,51
ORD-1042,CUST-0277,Paul Smith,paul.smith@email.com,PROD-8887,Action Figure,Toys,Hasbro,29.24,4,116.96,5.0,2024-06-14,7554 Park Rd,New York,NY,Australia,Debit Card,Processing,49
ORD-2089,CUST-0212,Mark Martinez,,PROD-9838,Samsung Galaxy S23,Electronics,Apple,111.32,1,111.32,15.0,2023-10-23,6893 Second Ave,Indianapolis,IN,Canada,PayPal,Pending,71
ORD-1940,CUST-0033,David White,david.white@email.com,PROD-6829,Running Shoes,Sports,Nike,49.86,1,49.86,15.0,2024-04-28,9846 First St,Fort Worth,TX,UK,PayPal,Pending,58
ORD-1244,CUST-0180,Jennifer Clark,jennifer.clark@email.com,PROD-4826,Dining Table,Home & Garden,Cuisinart,119.85,3,359.55,25.0,2023-08-18,2519 Park Rd,Houston,TX,USA,Credit Card,Pending,25
ORD-1060,CUST-0220,Anthony Gonzalez,anthony.gonzalez@email.com,PROD-6322,Bed Sheets,Home & Garden,IKEA,106.64,5,533.2,25.0,2024-05-27,4086 First St,Chicago,IL,Australia,Apple Pay,Cancelled,43
ORD-2076,CUST-0194,Paul Harris,paul.harris@email.com,PROD-8662,Basketball,Sports,Nike,68.43,5,342.15,25.0,2024-02-19,152 Second Ave,Chicago,IL,USA,Bank Transfer,Shipped,39
ORD-1064,CUST-0032,Daniel Brown,daniel.brown@email.com,PROD-3828,Board Game,Toys,LEGO,13.52,4,54.08,20.0,2024-11-08,4734 First St,Philadelphia,PA,UK,Debit Card,Pending,21
ORD-2188,CUST-0160,Mark Lewis,mark.lewis@email.com,PROD-7836,Samsung Galaxy S23,Electronics,Logitech,1713.77,1,1713.77,20.0,2023-06-25,4137 Park Rd,Chicago,IL,Germany,PayPal,Completed,67
ORD-1278,CUST-0241,Anthony White,anthony.white@email.com,PROD-5982,Machine Learning,Books,McGraw-Hill,60.89,5,304.45,25.0,2024-09-18,,Philadelphia,PA,Germany,Bank Transfer,Processing,
ORD-1724,CUST-0078,Melissa Moore,melissa.moore@email.com,PROD-1614,T-Shirt,Clothing,Nike,64.12,4,256.48,5.0,2024-09-13,7630 Park Rd,Philadelphia,PA,Australia,Apple Pay,Pending,34
ORD-1603,CUST-0214,John Harris,john.harris@email.com,PROD-3293,Dell Laptop,Electronics,Dell,1951.22,3,5853.66,,2025-05-13,4293 Park Rd,San Antonio,TX,Canada,Bank Transfer,Completed,68
ORD-1680,CUST-0080,Kimberly Clark,kimberly.clark@email.com,PROD-5273,Jacket,Clothing,Adidas,57.07,1,57.07,20.0,2023-06-16,791 Oak Ave,Los Angeles,CA,Canada,PayPal,Shipped,26
